user_id,user_link,user_name,user_nationality,level_tag,user_level,badge_tag,user_badge,game_tag,user_games,Cluster
76561198814640809,https://steamcommunity.com/profiles/76561198814640809/,Sloppy Pooters,United States,0-20,6,None,-1,None,-1,2
76561199066681175,https://steamcommunity.com/profiles/76561199066681175/,bubulubu,United States,0-20,9,0-20,8,100-500,111,2
76561198262572305,https://steamcommunity.com/profiles/76561198262572305/,daniel,United States,0-20,9,None,-1,None,-1,0
76561199092208835,https://steamcommunity.com/profiles/76561199092208835/,erv,,0-20,4,None,-1,None,-1,0
aucheezy,https://steamcommunity.com/id/aucheezy/,aucheezy,,20-50,35,None,-1,None,-1,0
JoeHill,https://steamcommunity.com/id/JoeHill/,Joeyisatryhard,United States,20-50,25,None,-1,None,-1,0
dartrt3,https://steamcommunity.com/id/dartrt3/,дерьмак,"New York, New York, United States",20-50,41,20-50,47,100-500,191,2
76561199370341490,https://steamcommunity.com/profiles/76561199370341490/,Eleanor,"New York, United States",0-20,5,0-20,5,50-100,75,2
76561198819029836,https://steamcommunity.com/profiles/76561198819029836/,J.Z,,20-50,26,None,-1,None,-1,0
76561198311765208,https://steamcommunity.com/profiles/76561198311765208/,shorya007shubham,,,-1,None,-1,None,-1,2
76561199192204523,https://steamcommunity.com/profiles/76561199192204523/,拖板英雄,,0-20,5,0-20,6,20-50,33,0
thedonpapichulo,https://steamcommunity.com/id/thedonpapichulo/,The Papi Chulo,United States,0-20,9,None,-1,None,-1,0
76561198010345258,https://steamcommunity.com/profiles/76561198010345258/,50/50 king,Antarctica,0-20,18,0-20,14,100-500,189,2
76561198162881004,https://steamcommunity.com/profiles/76561198162881004/,Mikadul,"Dallas, Texas, United States",50-100,79,20-50,21,100-500,249,0
HomeSliceHamm,https://steamcommunity.com/id/HomeSliceHamm/,Hammu,"Hampshire, United Kingdom (Great Britain)",50-100,82,50-100,96,100-500,325,1
76561197986980314,https://steamcommunity.com/profiles/76561197986980314/,RoyCosta,"Gondomar, Porto, Portugal",0-20,15,0-20,12,100-500,386,2
76561199362841397,https://steamcommunity.com/profiles/76561199362841397/,Bat_owl456,,0-20,10,None,-1,None,-1,2
76561198216843024,https://steamcommunity.com/profiles/76561198216843024/,Laufain,"Canelones, Uruguay",0-20,9,None,-1,None,-1,0
76561198145189298,https://steamcommunity.com/profiles/76561198145189298/,Deadshot3067,France,0-20,9,0-20,7,0-20,19,0
76561198151448501,https://steamcommunity.com/profiles/76561198151448501/,任您,,,-1,None,-1,None,-1,0
76561198432092715,https://steamcommunity.com/profiles/76561198432092715/,Slipzyy,United States,20-50,26,None,-1,None,-1,0
76561197978500003,https://steamcommunity.com/profiles/76561197978500003/,Zews,,,-1,None,-1,None,-1,2
rebelcoder,https://steamcommunity.com/id/rebelcoder/,coderzero,"Miami, Florida, United States",50-100,90,100-500,181,1000-2000,1344,1
76561197974445873,https://steamcommunity.com/profiles/76561197974445873/,Milkman,,20-50,25,None,-1,None,-1,2
Nintendude64,https://steamcommunity.com/id/Nintendude64/,Nintendude64,"Lemoore, California, United States",50-100,57,None,-1,None,-1,2
76561198285633081,https://steamcommunity.com/profiles/76561198285633081/,Hwqiri,,,-1,None,-1,None,-1,0
76561199416509702,https://steamcommunity.com/profiles/76561199416509702/,kevssteam35,"Miami Beach, Florida, United States",0-20,5,0-20,4,50-100,87,0
76561198212791061,https://steamcommunity.com/profiles/76561198212791061/,colin19570929,,,-1,None,-1,None,-1,2
76561198104809006,https://steamcommunity.com/profiles/76561198104809006/,SurprisedKotaro,,,-1,None,-1,None,-1,0
76561197983037618,https://steamcommunity.com/profiles/76561197983037618/,Secret Hotdog,United States,20-50,34,0-20,18,500-1000,700,0
Jayden453,https://steamcommunity.com/id/Jayden453/,Yayden,,,-1,None,-1,None,-1,2
XTenshii_,https://steamcommunity.com/id/XTenshii_/,XTenshii,,50-100,70,None,-1,None,-1,0
76561198398437045,https://steamcommunity.com/profiles/76561198398437045/,Misfortuna,,0-20,6,0-20,4,20-50,29,0
76561198015953551,https://steamcommunity.com/profiles/76561198015953551/,Mofomey,,,-1,None,-1,None,-1,2
76561197989462297,https://steamcommunity.com/profiles/76561197989462297/,TremX,"Little Rock, Arkansas, United States",0-20,19,0-20,11,100-500,113,2
johanfire,https://steamcommunity.com/id/johanfire/,JohanFire,Mexico,20-50,43,50-100,76,100-500,196,2
3447117165,https://steamcommunity.com/id/3447117165/,你让我怎么荔枝,"Wuhan, Hubei, China",20-50,20,0-20,13,50-100,89,0
76561199092294623,https://steamcommunity.com/profiles/76561199092294623/,拿出我的百分百,,,-1,None,-1,None,-1,0
76561198018005456,https://steamcommunity.com/profiles/76561198018005456/,Sigma993,,,-1,None,-1,None,-1,0
76561198101030568,https://steamcommunity.com/profiles/76561198101030568/,Turncoat,,0-20,9,None,-1,None,-1,2
76561198024944562,https://steamcommunity.com/profiles/76561198024944562/,RangerRobAZ,,,-1,None,-1,None,-1,2
killjaeden,https://steamcommunity.com/id/killjaeden/,E完就是T,"Harbin, Heilongjiang, China",100-200,102,100-500,138,100-500,197,1
PertinaxCaseus,https://steamcommunity.com/id/PertinaxCaseus/,Caseus,Sweden,20-50,32,20-50,32,100-500,307,0
76561198856412490,https://steamcommunity.com/profiles/76561198856412490/,The_Black_Panda1223,,,-1,None,-1,None,-1,0
NSACSS,https://steamcommunity.com/id/NSACSS/,George C. Barnes,"Maryland, United States",20-50,29,20-50,20,500-1000,666,0
76561199123649648,https://steamcommunity.com/profiles/76561199123649648/,gudetama,,0-20,5,0-20,5,20-50,49,0
76561199114258405,https://steamcommunity.com/profiles/76561199114258405/,nosilverhand,,0-20,7,0-20,7,100-500,159,0
76561199063154984,https://steamcommunity.com/profiles/76561199063154984/,Cr3amingPick1e,,0-20,7,None,-1,None,-1,0
76561198370618841,https://steamcommunity.com/profiles/76561198370618841/,zhangren,China,0-20,12,None,-1,None,-1,0
parayogi,https://steamcommunity.com/id/parayogi/,Parayogi,,0-20,13,None,-1,None,-1,0
76561198119916347,https://steamcommunity.com/profiles/76561198119916347/,Fa_Satan,,0-20,10,None,-1,None,-1,0
IAmMysterion_,https://steamcommunity.com/id/IAmMysterion_/,Mysterion_,,50-100,67,20-50,26,100-500,181,0
76561199228601051,https://steamcommunity.com/profiles/76561199228601051/,M4go007,,0-20,3,None,-1,None,-1,0
76561199194546964,https://steamcommunity.com/profiles/76561199194546964/,hetaer,,,-1,None,-1,None,-1,2
76561198439388116,https://steamcommunity.com/profiles/76561198439388116/,Biggums,Canada,20-50,29,0-20,7,20-50,47,0
76561199160295070,https://steamcommunity.com/profiles/76561199160295070/,Nebula,,0-20,17,0-20,12,50-100,69,0
76561197966288054,https://steamcommunity.com/profiles/76561197966288054/,signit,,,-1,None,-1,None,-1,2
76561198840885414,https://steamcommunity.com/profiles/76561198840885414/,MyKookiezAreYum,,0-20,13,None,-1,None,-1,0
76561199065288973,https://steamcommunity.com/profiles/76561199065288973/,Korbáčik,Czech Republic,0-20,19,None,-1,None,-1,0
dahuangxiaotianshi,https://steamcommunity.com/id/dahuangxiaotianshi/,镜花水月,,0-20,19,0-20,13,100-500,228,2
76561199760019475,https://steamcommunity.com/profiles/76561199760019475/,Kombat Titan,,,-1,None,-1,None,-1,2
76561198337023405,https://steamcommunity.com/profiles/76561198337023405/,Kouji,,0-20,12,0-20,10,100-500,273,0
76561198288223775,https://steamcommunity.com/profiles/76561198288223775/,マルクス,,0-20,15,0-20,8,20-50,26,2
76561198422729034,https://steamcommunity.com/profiles/76561198422729034/,I kiss kids,Czech Republic,0-20,6,0-20,5,0-20,4,2
76561198099154792,https://steamcommunity.com/profiles/76561198099154792/,Just233,"California, United States",0-20,8,None,-1,None,-1,0
76561198856184740,https://steamcommunity.com/profiles/76561198856184740/,Elo.崩坏星穹铁道,,,-1,None,-1,None,-1,0
76561199387001532,https://steamcommunity.com/profiles/76561199387001532/,J X H S I R,,0-20,4,None,-1,None,-1,0
76561198430325259,https://steamcommunity.com/profiles/76561198430325259/,Easygamesniper,"Gold Coast, Queensland, Australia",50-100,53,20-50,43,50-100,90,0
76561199056376514,https://steamcommunity.com/profiles/76561199056376514/,SDSCFJE,China,20-50,25,None,-1,None,-1,2
LoveForAlabama,https://steamcommunity.com/id/LoveForAlabama/,Joyster,"Harare, Zimbabwe",50-100,88,50-100,86,100-500,187,2
tommyguan,https://steamcommunity.com/id/tommyguan/,Tommy-Guan,"Montreal, Quebec, Canada",0-20,10,None,-1,None,-1,0
thereal,https://steamcommunity.com/id/therealnid/,Nidawi,Sweden,50-100,64,20-50,41,100-500,242,2
76561199262358935,https://steamcommunity.com/profiles/76561199262358935/,NewNameID,,0-20,5,0-20,6,20-50,22,2
76561198260750771,https://steamcommunity.com/profiles/76561198260750771/,good friend,"Martigny, Valais, Switzerland",50-100,58,None,-1,None,-1,2
thatdogwasagooddog,https://steamcommunity.com/id/thatdogwasagooddog/,Pseudonym,,0-20,15,None,-1,None,-1,2
Malcain,https://steamcommunity.com/id/Malcain/,Malcain,"Saint Petersburg, Saint Petersburg City, Russian Federation",0-20,16,None,-1,None,-1,0
76561197964721094,https://steamcommunity.com/profiles/76561197964721094/,Lazykid,,,-1,None,-1,None,-1,2
76561198119638470,https://steamcommunity.com/profiles/76561198119638470/,Nigga Bashar al-Assad,Rwanda,0-20,13,0-20,10,100-500,364,0
76561198177292534,https://steamcommunity.com/profiles/76561198177292534/,cobeyak,,,-1,None,-1,None,-1,2
76561198349609612,https://steamcommunity.com/profiles/76561198349609612/,huihui,,,-1,None,-1,None,-1,0
76561198155118656,https://steamcommunity.com/profiles/76561198155118656/,ecuttel,,0-20,11,None,-1,None,-1,0
76561199653477230,https://steamcommunity.com/profiles/76561199653477230/,Watery mayonnaise,,0-20,5,None,-1,None,-1,0
burhs,https://steamcommunity.com/id/burhs/,Burhs,,50-100,72,50-100,60,100-500,420,2
76561198967345460,https://steamcommunity.com/profiles/76561198967345460/,Summer Cabin,Finland,0-20,11,0-20,10,50-100,75,0
76561199130992690,https://steamcommunity.com/profiles/76561199130992690/,RazleDazle,,0-20,4,None,-1,None,-1,2
JoyBoyh,https://steamcommunity.com/id/JoyBoyh/,JoyBoy,Georgia,20-50,25,0-20,19,100-500,131,0
Uhhhhhh98,https://steamcommunity.com/id/Uhhhhhh98/,Evilprophets,,0-20,6,None,-1,None,-1,2
nnneeeeeeeeegggiiiiiiiii,https://steamcommunity.com/id/nnneeeeeeeeegggiiiiiiiii/,NegitalieN,,20-50,28,20-50,34,100-500,138,0
76561198143386437,https://steamcommunity.com/profiles/76561198143386437/,Kev-0,"Lady Lake, Florida, United States",0-20,10,None,-1,None,-1,2
heisebogs,https://steamcommunity.com/id/heisebogs/,heisenbogs,Philippines,0-20,14,None,-1,None,-1,0
ar7style22,https://steamcommunity.com/id/ar7style22/,Wokeong,,20-50,40,0-20,13,50-100,95,0
76561198334538238,https://steamcommunity.com/profiles/76561198334538238/,onderbox,,0-20,15,None,-1,None,-1,0
76561198796515323,https://steamcommunity.com/profiles/76561198796515323/,IamTowel,,0-20,11,None,-1,None,-1,0
76561198219107004,https://steamcommunity.com/profiles/76561198219107004/,Jonas Yuminaga,,,-1,None,-1,None,-1,2
76561197964359081,https://steamcommunity.com/profiles/76561197964359081/,Bunathon,,20-50,29,None,-1,None,-1,0
76561199088555938,https://steamcommunity.com/profiles/76561199088555938/,PoopyPete,,0-20,6,None,-1,None,-1,0
76561199011979469,https://steamcommunity.com/profiles/76561199011979469/,andy.zhang99,,0-20,4,None,-1,None,-1,0
XiGaming,https://steamcommunity.com/id/XiGaming/,DemocracyEnjoyer,United States,20-50,38,None,-1,None,-1,0
76561198083287967,https://steamcommunity.com/profiles/76561198083287967/,Blueninja1000,,0-20,9,None,-1,None,-1,0
76561198099777911,https://steamcommunity.com/profiles/76561198099777911/,TOXIC GARBAGE,,0-20,14,None,-1,None,-1,0
JoeyAngelo,https://steamcommunity.com/id/JoeyAngelo/,Joeystick,"Merritt Island, Florida, United States",0-20,16,None,-1,None,-1,0
goodbrytoyou,https://steamcommunity.com/id/goodbrytoyou/,BryAlrighty,United States,50-100,65,None,-1,None,-1,0
76561198142808510,https://steamcommunity.com/profiles/76561198142808510/,GingerTabby,,0-20,8,None,-1,None,-1,2
littlemyx,https://steamcommunity.com/id/littlemyx/,"Boris""BulletDodger""",Russian Federation,20-50,22,0-20,16,500-1000,848,0
76561198151519162,https://steamcommunity.com/profiles/76561198151519162/,Captain Nerdiepie,,,-1,None,-1,None,-1,2
76561198082536566,https://steamcommunity.com/profiles/76561198082536566/,Nemo,,,-1,None,-1,None,-1,2
BbICAD,https://steamcommunity.com/id/BbICAD/,say nya or die,Russian Federation,50-100,99,100-500,151,100-500,341,1
Theletha,https://steamcommunity.com/id/Theletha/,ゼロ⎛⎝Teletha⎠⎞ツー,"Naha, Okinawa, Japan",20-50,46,20-50,24,100-500,302,2
seanybeach,https://steamcommunity.com/id/seanybeach/,SeanyBeach,Denmark,20-50,27,0-20,15,100-500,279,2
76561198966549546,https://steamcommunity.com/profiles/76561198966549546/,Smiley,United States,20-50,39,0-20,18,100-500,214,0
76561199223795095,https://steamcommunity.com/profiles/76561199223795095/,cozyicygm,,0-20,8,0-20,9,50-100,84,0
76561199108171477,https://steamcommunity.com/profiles/76561199108171477/,HGamer87,"Palm Beach, Florida, United States",0-20,7,0-20,7,20-50,24,0
76561197978436886,https://steamcommunity.com/profiles/76561197978436886/,HiGhFoOl,"Lake Forest, California, United States",20-50,42,None,-1,None,-1,2
76561198070616040,https://steamcommunity.com/profiles/76561198070616040/,Neyreyan_Youtube,,20-50,27,0-20,16,500-1000,559,0
76561198308986339,https://steamcommunity.com/profiles/76561198308986339/,BreadM4ker,"Riyadh, Ar Riyad, Saudi Arabia",20-50,20,None,-1,None,-1,0
76561199142871618,https://steamcommunity.com/profiles/76561199142871618/,GRIM,United States,20-50,31,0-20,14,100-500,113,0
wodeqiangne,https://steamcommunity.com/id/wodeqiangne/,furryoctor,China,0-20,9,0-20,5,20-50,24,0
76561198101423704,https://steamcommunity.com/profiles/76561198101423704/,whatever,,0-20,8,0-20,4,0-20,12,0
76561198042233566,https://steamcommunity.com/profiles/76561198042233566/,KountrySouf,"Mobile, Alabama, United States",0-20,10,None,-1,None,-1,0
x0na,https://steamcommunity.com/id/x0na/,EvVery,,50-100,62,100-500,133,500-1000,738,1
AngryVKing,https://steamcommunity.com/id/AngryVKing/,AngryVKing,"Stockholm, Stockholms Lan, Sweden",20-50,38,0-20,10,100-500,181,0
76561198966903687,https://steamcommunity.com/profiles/76561198966903687/,藤原佐為,Hong Kong,0-20,4,None,-1,None,-1,2
76561197970921449,https://steamcommunity.com/profiles/76561197970921449/,joverton,,0-20,15,None,-1,None,-1,0
VergChimera,https://steamcommunity.com/id/VergChimera/,Bagi,,,-1,None,-1,None,-1,0
BravuraLeeVim,https://steamcommunity.com/id/BravuraLeeVim/,Bravura Lee Vim,"Alabama, United States",0-20,9,0-20,6,0-20,11,2
get2thachopaNY,https://steamcommunity.com/id/get2thachopaNY/,Powerhouser78,United States,50-100,74,20-50,22,100-500,225,0
76561198027916715,https://steamcommunity.com/profiles/76561198027916715/,Moist Man,"North Dakota, United States",50-100,71,20-50,28,500-1000,625,2
76561198314437657,https://steamcommunity.com/profiles/76561198314437657/,NeekoKIn,,0-20,9,0-20,8,50-100,98,2
momotheweekend,https://steamcommunity.com/id/momotheweekend/,momotheweekend,,0-20,2,None,-1,None,-1,2
jakeno8,https://steamcommunity.com/id/jakeno8/,CAPTAIN CHICKEN,"Luxembourg, Luxembourg",0-20,11,0-20,6,50-100,68,2
76561199488462201,https://steamcommunity.com/profiles/76561199488462201/,Kula,,50-100,54,20-50,27,100-500,107,0
76561197974928204,https://steamcommunity.com/profiles/76561197974928204/,ba0701,,,-1,None,-1,None,-1,0
76561197960317004,https://steamcommunity.com/profiles/76561197960317004/,p a a a d : ),,0-20,19,0-20,16,50-100,63,0
76561198410245841,https://steamcommunity.com/profiles/76561198410245841/,Johnson_,,,-1,None,-1,None,-1,0
putdirtineyes,https://steamcommunity.com/id/putdirtineyes/,Pudie Kazui,"Hai Phong, Hai Phong, Viet Nam",50-100,95,50-100,92,500-1000,511,1
76561198111997626,https://steamcommunity.com/profiles/76561198111997626/,cantosan,,,-1,None,-1,None,-1,2
76561198194653071,https://steamcommunity.com/profiles/76561198194653071/,RESP^WN,Japan,0-20,16,0-20,9,100-500,221,0
soffrendo,https://steamcommunity.com/id/soffrendo/,bandito,Costa Rica,20-50,36,20-50,31,100-500,171,0
76561198837850419,https://steamcommunity.com/profiles/76561198837850419/,Ysune,,0-20,15,0-20,13,100-500,228,0
lokeyourc3ph,https://steamcommunity.com/id/lokeyourc3ph/,[LOKE]YourC3PH,,,-1,None,-1,None,-1,0
Dragens,https://steamcommunity.com/id/Dragens/,Dragens.Euci X,"Hamburg, Hamburg, Germany",20-50,30,20-50,24,500-1000,861,0
choubichi,https://steamcommunity.com/id/choubichi/,Chobban,,,-1,None,-1,None,-1,0
76561198029930370,https://steamcommunity.com/profiles/76561198029930370/,Vagabundo,,0-20,14,0-20,10,100-500,284,2
Valkyrie_UwU,https://steamcommunity.com/id/Valkyrie_UwU/,不良ヌルポインタ,United States,20-50,35,20-50,49,100-500,198,0
mastaarch,https://steamcommunity.com/id/mastaarch/,Doritos,,,-1,None,-1,None,-1,0
edenx909,https://steamcommunity.com/id/edenx909/,blurryface,Australia,50-100,78,50-100,91,100-500,262,1
76561199115293193,https://steamcommunity.com/profiles/76561199115293193/,jian dan,United States,0-20,8,0-20,9,100-500,133,0
76561198138477861,https://steamcommunity.com/profiles/76561198138477861/,Azcendent,"Alaska, United States",0-20,12,0-20,9,100-500,133,0
f4phantom5,https://steamcommunity.com/id/f4phantom5/,Ballz_Deep,,0-20,13,None,-1,None,-1,2
76561199391489561,https://steamcommunity.com/profiles/76561199391489561/,QUADFATHER83,,0-20,4,None,-1,None,-1,2
76561199181287830,https://steamcommunity.com/profiles/76561199181287830/,RumRaiderz,"Queensland, Australia",0-20,8,0-20,8,100-500,206,0
76561198971330634,https://steamcommunity.com/profiles/76561198971330634/,cammyv23,United States,0-20,6,None,-1,None,-1,0
76561199066475893,https://steamcommunity.com/profiles/76561199066475893/,cookieforjosh,,0-20,10,None,-1,None,-1,0
icarus4u,https://steamcommunity.com/id/icarus4u/,棲梧.VESS,United States,20-50,44,50-100,69,500-1000,640,0
Drayden_,https://steamcommunity.com/id/Drayden_/,Drayden,"West Virginia, United States",50-100,55,50-100,84,500-1000,798,2
edwing12321,https://steamcommunity.com/id/edwing12321/,BiBuBiBu,,,-1,None,-1,None,-1,0
AawsVail,https://steamcommunity.com/id/AawsVail/,Aaws Vail,,,-1,None,-1,None,-1,0
76561198126099237,https://steamcommunity.com/profiles/76561198126099237/,matto,,50-100,76,50-100,59,100-500,247,1
76561198185131593,https://steamcommunity.com/profiles/76561198185131593/,海胆盖饭,United States,0-20,8,None,-1,None,-1,0
HeyItsMeBearMascot,https://steamcommunity.com/id/HeyItsMeBearMascot/,Poggers,"Ontario, Canada",0-20,16,0-20,11,50-100,60,0
76561199018871732,https://steamcommunity.com/profiles/76561199018871732/,LilMan,,,-1,None,-1,None,-1,0
RealFluxz,https://steamcommunity.com/id/RealFluxz/,Fluxz,"Greater London, United Kingdom (Great Britain)",50-100,52,50-100,93,100-500,158,0
